Document,Date,Parliament-Session,Original Word Count,Final Word Count,Topic Coherence,Dominant Topic,Dominant Topic Value,Topic Keywords,Topic Keyword 0,Topic Keyword 1,Topic Keyword 2,Topic Keyword 3,Topic Keyword 4,Topic Keyword 5,Topic Keyword 6,Topic Keyword 7,Topic Keyword 8,Topic Keyword 9
20111025-HAN036-E.pdf,2011-10-25,41-1,77940,33262,0.4060828833914852,1,wheat,"farmer, wheat, board, market, want, grain, western, support, right, make",farmer,wheat,board,market,want,grain,western,support,right,make
20120213-HAN079-E.pdf,2012-02-13,41-1,71502,30174,0.42196628547937126,1,registri,"gun, registri, firearm, polic, long, like, use, crimin, mani, offic",gun,registri,firearm,polic,long,like,use,crimin,mani,offic
20091116-HAN110-E.pdf,2009-11-16,40-2,72082,30057,0.39471383292122814,6,us,"parti, work, tax, support, credit, job, us, money, know, like",parti,work,tax,support,credit,job,us,money,know,like
20130307-HAN221-E.pdf,2013-03-07,41-1,67127,28207,0.3094958436463174,1,intern,"nuclear, intern, like, right, issu, question, work, import, need, countri",nuclear,intern,like,right,issu,question,work,import,need,countri
20090128-HAN003-E.pdf,2009-01-28,40-2,40361,16072,0.30538036148126224,5,support,"budget, quebec, billion, plan, econom, support, work, translat, help, say",budget,quebec,billion,plan,econom,support,work,translat,help,say
20230327-HAN173-E.pdf,2023-03-27,44-1,109703,50752,0.3308636158064869,2,legisl,"content, say, legisl, want, need, work, like, order, think, could",content,say,legisl,want,need,work,like,order,think,could
20200610-HAN039-E.pdf,2020-06-10,43-1,1908,873,0.37151621742777585,2,reproduct,"proceed, may, reproduct, order, common, read, deem, permiss, shall, second",proceed,may,reproduct,order,common,read,deem,permiss,shall,second
20200526-HAN038-E.pdf,2020-05-26,43-1,78875,35611,0.30687020936271897,6,go,"work, parliament, question, want, busi, need, go, get, colleagu, day",work,parliament,question,want,busi,need,go,get,colleagu,day
20071023-HAN006-E.pdf,2007-10-23,39-2,76889,32550,0.2390690326600763,3,like,"throne, tax, countri, like, want, need, year, job, work, us",throne,tax,countri,like,want,need,year,job,work,us
20120330-HAN103-E.pdf,2012-03-30,41-1,43653,21412,0.34526459558065453,3,parliamentari,"job, budget, ontario, parliamentari, secretari, qubec, famili, cut, econom, common",job,budget,ontario,parliamentari,secretari,qubec,famili,cut,econom,common
20230918-HAN219-E.pdf,2023-09-18,44-1,102984,50596,0.2056942701256767,1,includ,"regard, includ, common, bail, support, need, return, question, new, provid",regard,includ,common,bail,support,need,return,question,new,provid
20120921-HAN150-E.pdf,2012-09-21,41-1,54332,25222,0.33288088215657474,6,work,"victim, ontario, state, secretari, human, crime, work, right, law, parliamentari",victim,ontario,state,secretari,human,crime,work,right,law,parliamentari
20171024-HAN221-E.pdf,2017-10-24,42-1,67521,28649,0.3762103822655694,3,test,"drive, impair, marijuana, test, legal, polic, need, right, legisl, drug",drive,impair,marijuana,test,legal,polic,need,right,legisl,drug
20180212-HAN262-E.pdf,2018-02-12,42-1,74171,31897,0.30627745961471736,4,nation,"project, pipelin, veteran, energi, nation, alberta, said, get, work, oil",project,pipelin,veteran,energi,nation,alberta,said,get,work,oil
20120302-HAN088-E.pdf,2012-03-02,41-1,47684,22408,0.3180474688843598,3,countri,"ontario, parliamentari, trade, countri, state, secretari, common, develop, qubec, financi",ontario,parliamentari,trade,countri,state,secretari,common,develop,qubec,financi
20150506-HAN208-E.pdf,2015-05-06,41-2,47700,20358,0.28499192304698884,5,respons,"pipelin, nation, care, famili, mani, respons, protect, safeti, need, may",pipelin,nation,care,famili,mani,respons,protect,safeti,need,may
20180605-HAN308-E.pdf,2018-06-05,42-1,126417,54176,0.30700975170470535,6,project,"mani, amend, tax, claus, benefit, make, project, delet, support, need",mani,amend,tax,claus,benefit,make,project,delet,support,need
20201204-HAN043-E.pdf,2020-12-04,43-2,38958,19009,0.24089029784779006,4,assist,"climat, right, support, medic, assist, person, provid, health, indigen, legisl",climat,right,support,medic,assist,person,provid,health,indigen,legisl
20180525-HAN301-E.pdf,2018-05-25,42-1,41530,17214,0.23217135927205604,6,need,"point, order, make, know, properti, common, need, think, use, work",point,order,make,know,properti,common,need,think,use,work
20161206-HAN122-E.pdf,2016-12-06,42-1,77922,33398,0.34460131809584965,5,need,"tax, work, like, job, benefit, need, invest, busi, budget, infrastructur",tax,work,like,job,benefit,need,invest,busi,budget,infrastructur
20120618-HAN142-E.pdf,2012-06-18,41-1,93328,40183,0.29492049575879625,6,make,"budget, work, job, say, chang, want, make, support, econom, talk",budget,work,job,say,chang,want,make,support,econom,talk
20141024-HAN131-E.pdf,2014-10-24,41-2,36200,17731,0.2991366119750737,3,regul,"ontario, parliamentari, secretari, regul, incorpor, refer, qubec, legisl, nation, develop",ontario,parliamentari,secretari,regul,incorpor,refer,qubec,legisl,nation,develop
20230306-HAN164-E.pdf,2023-03-06,44-1,65682,31176,0.3525626816456886,6,make,"secur, need, legisl, want, cybersecur, import, make, concern, system, like",secur,need,legisl,want,cybersecur,import,make,concern,system,like
20130206-HAN205-E.pdf,2013-02-06,41-1,45358,18764,0.22718265310300706,1,john,"countri, john, pope, new, paul, crime, said, crimin, say, want",countri,john,pope,new,paul,crime,said,crimin,say,want
20100528-HAN051-E.pdf,2010-05-28,40-3,49177,23999,0.3135073739935623,2,librari,"parliamentari, ontario, librari, oil, environment, qubec, secretari, drill, common, board",parliamentari,ontario,librari,oil,environment,qubec,secretari,drill,common,board
20230428-HAN187-E.pdf,2023-04-28,44-1,37156,17917,0.2536135586872292,5,health,"care, tax, eye, need, corpor, health, work, money, get, issu",care,tax,eye,need,corpor,health,work,money,get,issu
20100608-HAN058-E.pdf,2010-06-08,40-3,74842,31541,0.2744881697869343,1,job,"econom, job, tax, budget, plan, need, growth, like, billion, support",econom,job,tax,budget,plan,need,growth,like,billion,support
20070416-HAN133-E.pdf,2007-04-16,39-1,71330,29932,0.25794548260023464,4,provinc,"budget, tax, quebec, get, provinc, say, work, money, need, new",budget,tax,quebec,get,provinc,say,work,money,need,new
20101117-HAN098-E.pdf,2010-11-17,40-3,47006,18916,0.24195432828595828,5,common,"make, senior, support, work, year, common, question, term, parti, said",make,senior,support,work,year,common,question,term,parti,said
20100310-HAN006-E.pdf,2010-03-10,40-3,43531,17828,0.3688020473780146,3,tax,"job, work, budget, tax, us, econom, use, invest, billion, million",job,work,budget,tax,us,econom,use,invest,billion,million
20141211-HAN160-E.pdf,2014-12-11,41-2,70614,29425,0.2665457713608067,6,protect,"park, nation, victim, right, work, need, protect, want, colleagu, area",park,nation,victim,right,work,need,protect,want,colleagu,area
20221206-HAN142-E.pdf,2022-12-06,44-1,71956,34264,0.29509142132297483,0,need,"need, work, women, make, say, health, support, get, tax, want",need,work,women,make,say,health,support,get,tax,want
20210226-HAN067-E.pdf,2021-02-26,43-2,37826,19054,0.21199149710435697,1,support,"anim, support, busi, work, gun, farm, need, health, law, like",anim,support,busi,work,gun,farm,need,health,law,like
20160308-HAN028-E.pdf,2016-03-08,42-1,80364,34762,0.37293078421310405,2,citi,"airport, toronto, citi, bombardi, job, work, support, import, billi, want",airport,toronto,citi,bombardi,job,work,support,import,billi,want
20090326-HAN034-E.pdf,2009-03-26,40-2,88200,37316,0.24049121889992583,6,us,"need, like, countri, afghanistan, say, said, us, work, want, issu",need,like,countri,afghanistan,say,said,us,work,want,issu
20170203-HAN133-E.pdf,2017-02-03,42-1,39327,16391,0.28481282637777317,3,work,"trade, ceta, agreement, work, ms, new, import, us, support, job",trade,ceta,agreement,work,ms,new,import,us,support,job
20220531-HAN078-E.pdf,2022-05-31,44-1,74724,37585,0.36797741077062635,2,work,"research, need, work, want, question, univers, busi, quebec, chair, common",research,need,work,want,question,univers,busi,quebec,chair,common
20110208-HAN126-E.pdf,2011-02-08,40-3,97971,43217,0.23609170531514714,5,countri,"tax, cut, corpor, farmer, busi, countri, job, need, us, plan",tax,cut,corpor,farmer,busi,countri,job,need,us,plan
20061124-HAN086-E.pdf,2006-11-24,39-1,48688,22799,0.44606308123497707,4,secretari,"nation, ontario, quebec, countri, secretari, parliamentari, common, need, recogn, us",nation,ontario,quebec,countri,secretari,parliamentari,common,need,recogn,us
20231127-HAN256-E.pdf,2023-11-27,44-1,70495,33146,0.279282659583241,4,union,"worker, legisl, support, work, union, need, labour, arctic, know, make",worker,legisl,support,work,union,need,labour,arctic,know,make
20150605-HAN225-E.pdf,2015-06-05,41-2,51045,24251,0.3691293696740918,2,secretari,"yukon, ontario, secretari, parliamentari, first, nation, develop, nunavut, qubec, common",yukon,ontario,secretari,parliamentari,first,nation,develop,nunavut,qubec,common
20071122-HAN022-E.pdf,2007-11-22,39-2,81381,34535,0.3669310548950406,2,justic,"youth, crime, justic, young, work, crimin, like, commun, know, thing",youth,crime,justic,young,work,crimin,like,commun,know,thing
20150513-HAN213-E.pdf,2015-05-13,41-2,76865,34319,0.2882876873757282,4,valcourt,"nation, first, women, commun, valcourt, work, tax, violenc, famili, plan",nation,first,women,commun,valcourt,work,tax,violenc,famili,plan
20230203-HAN153-E.pdf,2023-02-03,44-1,31241,14990,0.3156745157750604,1,secur,"invest, secur, industri, compani, countri, nation, review, year, like, common",invest,secur,industri,compani,countri,nation,review,year,like,common
20110214-HAN130-E.pdf,2011-02-14,40-3,73422,30277,0.3776773415951572,3,like,"victim, crime, parol, like, us, justic, say, offend, know, sentenc",victim,crime,parol,like,us,justic,say,offend,know,sentenc
20190219-HAN382-E.pdf,2019-02-19,42-1,76633,31281,0.35407845101024016,1,attorney,"justic, attorney, gener, privileg, want, know, law, former, work, us",justic,attorney,gener,privileg,want,know,law,former,work,us
20130322-HAN227-E.pdf,2013-03-22,41-1,52792,25597,0.440456068752141,3,secretari,"budget, ontario, job, secretari, econom, parliamentari, develop, new, fund, nation",budget,ontario,job,secretari,econom,parliamentari,develop,new,fund,nation
20111102-HAN042-E.pdf,2011-11-02,41-1,49052,19742,0.3084735722073253,5,represent,"provinc, seat, popul, parti, common, represent, order, elect, nation, number",provinc,seat,popul,parti,common,represent,order,elect,nation,number
20220404-HAN052-E.pdf,2022-04-04,44-1,67541,32306,0.25529098094385844,5,want,"need, tax, go, support, know, want, get, work, firefight, us",need,tax,go,support,know,want,get,work,firefight,us
20130530-HAN259-E.pdf,2013-05-30,41-1,123171,53294,0.3884320774253806,3,rcmp,"wit, protect, feder, rcmp, need, support, may, provinci, secur, want",wit,protect,feder,rcmp,need,support,may,provinci,secur,want
20160518-HAN058-E.pdf,2016-05-18,42-1,38289,14863,0.306220411499947,5,us,"opposit, common, right, work, take, us, make, place, may, want",opposit,common,right,work,take,us,make,place,may,want
20180531-HAN305-E.pdf,2018-05-31,42-1,96413,39805,0.28545135209363265,1,budget,"tax, budget, go, want, work, us, carbon, say, common, like",tax,budget,go,want,work,us,carbon,say,common,like
20171207-HAN247-E.pdf,2017-12-07,42-1,69259,28426,0.3473105774368938,6,import,"women, minist, equal, region, cabinet, work, import, want, question, need",women,minist,equal,region,cabinet,work,import,want,question,need
20201210-HAN047-E.pdf,2020-12-10,43-2,61858,29619,0.29612757275111556,2,content,"support, need, content, like, broadcast, colleagu, day, year, want, common",support,need,content,like,broadcast,colleagu,day,year,want,common
20110614-HAN008-E.pdf,2011-06-14,41-1,75294,32213,0.3820395939136892,4,intern,"libya, support, nation, work, intern, gadhafi, need, countri, protect, like",libya,support,nation,work,intern,gadhafi,need,countri,protect,like
20170309-HAN151-E.pdf,2017-03-09,42-1,80529,33704,0.44142315563469436,6,arm,"forc, tax, troop, pay, deploy, soldier, arm, support, need, make",forc,tax,troop,pay,deploy,soldier,arm,support,need,make
20171030-HAN225-E.pdf,2017-10-30,42-1,65194,27754,0.3682350287375949,0,transport,"transport, right, rail, air, work, passeng, need, make, common, legisl",transport,right,rail,air,work,passeng,need,make,common,legisl
20220217-HAN033-E.pdf,2022-02-17,44-1,113313,52130,0.2875921086667,3,use,"emerg, ottawa, order, use, right, protest, us, blockad, law, want",emerg,ottawa,order,use,right,protest,us,blockad,law,want
20190408-HAN400-E.pdf,2019-04-08,42-1,58460,24290,0.25657801859481094,0,tax,"tax, leader, know, work, common, get, record, import, tri, need",tax,leader,know,work,common,get,record,import,tri,need
20220928-HAN104-E.pdf,2022-09-28,44-1,39992,20072,0.31657956459277525,6,want,"nation, call, indigen, reconcili, work, health, want, common, action, feder",nation,call,indigen,reconcili,work,health,want,common,action,feder
20200221-HAN021-E.pdf,2020-02-21,43-1,25551,12366,0.28015926917140227,6,secretari,"border, commun, work, common, want, parliamentari, secretari, nation, blockad, ride",border,commun,work,common,want,parliamentari,secretari,nation,blockad,ride
20060518-HAN026-E.pdf,2006-05-18,39-1,35032,13990,0.22733300654155988,5,year,"budget, tax, common, need, care, year, australia, first, like, countri",budget,tax,common,need,care,year,australia,first,like,countri
20121203-HAN190-E.pdf,2012-12-03,41-1,60941,26222,0.2726847873977383,3,protect,"job, lake, busi, protect, tax, econom, need, budget, work, make",job,lake,busi,protect,tax,econom,need,budget,work,make
20210421-HAN085-E.pdf,2021-04-21,43-2,82249,39120,0.3316734217031033,5,help,"vaccin, health, get, busi, budget, help, us, need, want, support",vaccin,health,get,busi,budget,help,us,need,want,support
20131023-HAN006-E.pdf,2013-10-23,41-2,37172,14834,0.23815125102110338,2,duffi,"job, budget, duffi, right, tax, english, issu, said, say, econom",job,budget,duffi,right,tax,english,issu,said,say,econom
20140227-HAN063-E.pdf,2014-02-27,41-2,75339,31365,0.3057344618770249,6,offshor,"safeti, work, worker, question, import, health, offshor, make, know, legisl",safeti,work,worker,question,import,health,offshor,make,know,legisl
20171109-HAN233-E.pdf,2017-11-09,42-1,84611,35850,0.3896844385349519,1,use,"marijuana, use, legal, want, cannabi, mani, young, say, drug, health",marijuana,use,legal,want,cannabi,mani,young,say,drug,health
20171129-HAN241-E.pdf,2017-11-29,42-1,44653,18300,0.26703040792968913,2,legisl,"right, indian, legisl, common, financ, nation, trudeau, first, commun, tax",right,indian,legisl,common,financ,nation,trudeau,first,commun,tax
20061002-HAN057-E.pdf,2006-10-02,39-1,66934,28497,0.3246628639067584,5,student,"street, race, drive, danger, crimin, student, think, offenc, caus, know",street,race,drive,danger,crimin,student,think,offenc,caus,know
20180511-HAN297-E.pdf,2018-05-11,42-1,38615,15409,0.28599859132499195,5,chang,"elect, make, name, work, like, chang, amend, common, system, want",elect,make,name,work,like,chang,amend,common,system,want
20180329-HAN278-E.pdf,2018-03-29,42-1,38196,14780,0.26520813512623664,1,question,"fisheri, question, protect, common, want, like, fish, parliamentari, could, make",fisheri,question,protect,common,want,like,fish,parliamentari,could,make
20200206-HAN016-E.pdf,2020-02-06,43-1,68210,32782,0.21835176740400408,2,us,"agreement, trade, us, complaint, quebec, want, work, aluminum, cbsa, need",agreement,trade,us,complaint,quebec,want,work,aluminum,cbsa,need
20170509-HAN173-E.pdf,2017-05-09,42-1,78792,34381,0.3246568094114007,6,infrastructur,"budget, care, work, invest, support, provid, infrastructur, get, want, palli",budget,care,work,invest,support,provid,infrastructur,get,want,palli
